Friction_Angle,Cohesion,Slope_Angle,Rainfall_Intensity,Rainfall_Duration,Permeability,FOS
20,10,90,10,4,0.0001,0.759
20,10,90,10,8,0.0001,0.741
20,10,90,10,12,0.0001,0.736
20,10,90,10,16,0.0001,0.724
20,10,90,10,20,0.0001,0.721
20,10,90,10,24,0.0001,0.718
20,10,90,30,0,0.0001,0.77
20,10,90,30,1,0.0001,0.761
20,10,90,30,2,0.0001,0.756
20,10,90,30,3,0.0001,0.74
20,10,90,30,4,0.0001,0.737
20,10,90,30,8,0.0001,0.719
20,10,90,30,12,0.0001,0.71
20,10,90,30,16,0.0001,0.7
20,10,90,30,20,0.0001,0.691
20,10,90,30,24,0.0001,0.684
20,10,90,60,0,0.0001,0.77
20,10,90,60,1,0.0001,0.756
20,10,90,60,2,0.0001,0.737
20,10,90,60,3,0.0001,0.724
20,10,90,60,4,0.0001,0.719
20,10,90,60,8,0.0001,0.7
20,10,90,60,12,0.0001,0.684
20,10,90,60,16,0.0001,0.671
20,10,90,60,20,0.0001,0.666
20,10,90,60,24,0.0001,0.665
20,15,90,10,0,0.0001,0.985
20,15,90,10,1,0.0001,0.959
20,15,90,10,2,0.0001,0.956
20,15,90,10,3,0.0001,0.979
20,15,90,10,4,0.0001,0.951
20,15,90,10,8,0.0001,0.946
20,15,90,10,12,0.0001,0.907
20,15,90,10,16,0.0001,0.932
20,15,90,10,20,0.0001,0.928
20,15,90,10,24,0.0001,0.924
20,15,90,30,0,0.0001,0.985
20,15,90,30,1,0.0001,0.953
20,15,90,30,2,0.0001,0.949
20,15,90,30,3,0.0001,0.946
20,15,90,30,4,0.0001,0.941
20,15,90,30,8,0.0001,0.925
20,15,90,30,12,0.0001,0.915
20,15,90,30,16,0.0001,0.903
20,15,90,30,20,0.0001,0.871
20,15,90,30,24,0.0001,0.884
20,15,90,60,0,0.0001,0.985
20,15,90,60,1,0.0001,0.948
20,15,90,60,2,0.0001,0.941
20,15,90,60,3,0.0001,0.902
20,15,90,60,4,0.0001,0.948
20,15,90,60,8,0.0001,0.925
20,15,90,60,12,0.0001,0.885
20,15,90,60,16,0.0001,0.852
20,15,90,60,20,0.0001,0.865
20,15,90,60,24,0.0001,0.865
20,20,90,10,0,0.0001,1.15
20,20,90,10,1,0.0001,1.148
20,20,90,10,2,0.0001,1.146
20,20,90,10,3,0.0001,1.144
20,20,90,10,4,0.0001,1.143
20,20,90,10,8,0.0001,1.14
20,20,90,10,12,0.0001,1.136
20,20,90,10,16,0.0001,1.132
20,20,90,10,20,0.0001,1.129
20,20,90,10,24,0.0001,1.127
20,20,90,30,0,0.0001,1.15
20,20,90,30,1,0.0001,1.145
20,20,90,30,2,0.0001,1.142
20,20,90,30,3,0.0001,1.14
20,20,90,30,4,0.0001,1.138
20,20,90,30,8,0.0001,1.128
20,20,90,30,12,0.0001,1.121
20,20,90,30,16,0.0001,1.114
20,20,90,30,20,0.0001,1.107
20,20,90,30,24,0.0001,1.102
20,20,90,60,0,0.0001,1.15
20,20,90,60,1,0.0001,1.142
20,20,90,60,2,0.0001,1.138
20,20,90,60,3,0.0001,1.132
20,20,90,60,4,0.0001,1.128
20,20,90,60,8,0.0001,1.114
20,20,90,60,12,0.0001,1.102
20,20,90,60,16,0.0001,1.093
20,20,90,60,20,0.0001,1.083
20,20,90,60,24,0.0001,1.082
25,0,90,10,0,0.0001,0.364
25,0,90,10,1,0.0001,0.364
25,0,90,10,2,0.0001,0.364
25,0,90,10,3,0.0001,0.364
25,0,90,10,4,0.0001,0.364
25,0,90,10,8,0.0001,0.364
25,0,90,10,12,0.0001,0.361
25,0,90,10,16,0.0001,0.347
25,0,90,10,20,0.0001,0.338
25,0,90,10,24,0.0001,0.332
25,0,90,30,0,0.0001,0.364
25,0,90,30,1,0.0001,0.364
25,0,90,30,2,0.0001,0.364
25,0,90,30,3,0.0001,0.364
25,0,90,30,4,0.0001,0.364
25,0,90,30,8,0.0001,0.334
25,0,90,30,12,0.0001,0.314
25,0,90,30,16,0.0001,0.298
25,0,90,30,20,0.0001,0.281
25,0,90,30,24,0.0001,0.3
25,0,90,60,0,0.0001,0.364
25,0,90,60,1,0.0001,0.364
25,0,90,60,2,0.0001,0.364
25,0,90,60,3,0.0001,0.346
25,0,90,60,4,0.0001,0.334
25,0,90,60,8,0.0001,0.299
25,0,90,60,12,0.0001,0.289
25,0,90,60,16,0.0001,0.291
25,0,90,60,20,0.0001,0.29
25,0,90,60,24,0.0001,0.291
25,5,90,10,0,0.0001,0.677
25,5,90,10,1,0.0001,0.672
25,5,90,10,2,0.0001,0.669
25,5,90,10,3,0.0001,0.666
25,5,90,10,4,0.0001,0.665
25,5,90,10,8,0.0001,0.66
25,5,90,10,12,0.0001,0.653
25,5,90,10,16,0.0001,0.645
25,5,90,10,20,0.0001,0.64
25,5,90,10,24,0.0001,0.635
25,5,90,30,0,0.0001,0.677
25,5,90,30,1,0.0001,0.667
25,5,90,30,2,0.0001,0.662
25,5,90,30,3,0.0001,0.659
25,5,90,30,4,0.0001,0.655
25,5,90,30,8,0.0001,0.637
25,5,90,30,12,0.0001,0.623
25,5,90,30,16,0.0001,0.609
25,5,90,30,20,0.0001,0.596
25,5,90,30,24,0.0001,0.586
25,5,90,60,0,0.0001,0.677
25,5,90,60,1,0.0001,0.662
25,5,90,60,2,0.0001,0.655
25,5,90,60,3,0.0001,0.644
25,5,90,60,4,0.0001,0.637
25,5,90,60,8,0.0001,0.609
25,5,90,60,12,0.0001,0.586
25,5,90,60,16,0.0001,0.569
25,5,90,60,20,0.0001,0.562
25,5,90,60,24,0.0001,0.561
25,10,90,10,0,0.0001,0.857
25,10,90,10,1,0.0001,0.852
25,10,90,10,2,0.0001,0.849
25,10,90,10,3,0.0001,0.846
25,10,90,10,4,0.0001,0.845
25,10,90,10,8,0.0001,0.84
25,10,90,10,12,0.0001,0.833
25,10,90,10,16,0.0001,0.825
25,10,90,10,20,0.0001,0.82
25,10,90,10,24,0.0001,0.817
25,10,90,30,0,0.0001,0.857
25,10,90,30,1,0.0001,0.847
25,10,90,30,2,0.0001,0.843
25,10,90,30,3,0.0001,0.839
25,10,90,30,4,0.0001,0.834
25,10,90,30,8,0.0001,0.817
25,10,90,30,12,0.0001,0.806
25,10,90,30,16,0.0001,0.794
25,10,90,30,20,0.0001,0.783
25,10,90,30,24,0.0001,0.774
25,10,90,60,0,0.0001,0.857
25,10,90,60,1,0.0001,0.843
25,10,90,60,2,0.0001,0.834
25,10,90,60,3,0.0001,0.824
25,10,90,60,4,0.0001,0.818
25,10,90,60,8,0.0001,0.794
25,10,90,60,12,0.0001,0.775
25,10,90,60,16,0.0001,0.758
25,10,90,60,20,0.0001,0.751
25,10,90,60,24,0.0001,0.75
25,15,90,10,0,0.0001,1.069
25,15,90,10,1,0.0001,1.063
25,15,90,10,2,0.0001,1.059
25,15,90,10,3,0.0001,1.056
25,15,90,10,4,0.0001,1.054
25,15,90,10,8,0.0001,1.02
25,15,90,10,12,0.0001,1.013
25,15,90,10,16,0.0001,1.006
25,15,90,10,20,0.0001,1.024
25,15,90,10,24,0.0001,0.997
25,15,90,30,0,0.0001,1.069
25,15,90,30,1,0.0001,1.057
25,15,90,30,2,0.0001,1.023
25,15,90,30,3,0.0001,1.02
25,15,90,30,4,0.0001,1.015
25,15,90,30,8,0.0001,1.021
25,15,90,30,12,0.0001,1.008
25,15,90,30,16,0.0001,0.974
25,15,90,30,20,0.0001,0.963
25,15,90,30,24,0.0001,0.97
25,15,90,60,0,0.0001,1.069
25,15,90,60,1,0.0001,1.023
25,15,90,60,2,0.0001,1.015
25,15,90,60,3,0.0001,1.029
25,15,90,60,4,0.0001,1.021
25,15,90,60,8,0.0001,0.993
25,15,90,60,12,0.0001,0.97
25,15,90,60,16,0.0001,0.953
25,15,90,60,20,0.0001,0.946
25,15,90,60,24,0.0001,0.945
25,20,90,10,0,0.0001,1.219
25,20,90,10,1,0.0001,1.284
25,20,90,10,2,0.0001,1.253
25,20,90,10,3,0.0001,1.279
25,20,90,10,4,0.0001,1.207
25,20,90,10,8,0.0001,1.272
25,20,90,10,12,0.0001,1.263
25,20,90,10,16,0.0001,1.253
25,20,90,10,20,0.0001,1.247
25,20,90,10,24,0.0001,1.257
25,20,90,30,0,0.0001,1.219
25,20,90,30,1,0.0001,1.279
25,20,90,30,2,0.0001,1.276
25,20,90,30,3,0.0001,1.271
25,20,90,30,4,0.0001,1.265
25,20,90,30,8,0.0001,1.214
25,20,90,30,12,0.0001,1.2
25,20,90,30,16,0.0001,1.185
25,20,90,30,20,0.0001,1.173
25,20,90,30,24,0.0001,1.134
25,20,90,60,0,0.0001,1.219
25,20,90,60,1,0.0001,1.276
25,20,90,60,2,0.0001,1.265
25,20,90,60,3,0.0001,1.221
25,20,90,60,4,0.0001,1.214
25,20,90,60,8,0.0001,1.186
25,20,90,60,12,0.0001,1.163
25,20,90,60,16,0.0001,1.145
25,20,90,60,20,0.0001,1.112
25,20,90,60,24,0.0001,1.112
30,0,90,10,0,0.0001,0.446
30,0,90,10,1,0.0001,0.446
30,0,90,10,2,0.0001,0.446
30,0,90,10,3,0.0001,0.446
30,0,90,10,4,0.0001,0.446
30,0,90,10,8,0.0001,0.446
30,0,90,10,12,0.0001,0.442
30,0,90,10,16,0.0001,0.424
30,0,90,10,20,0.0001,0.414
30,0,90,10,24,0.0001,0.406
30,0,90,30,0,0.0001,0.446
30,0,90,30,1,0.0001,0.446
30,0,90,30,2,0.0001,0.446
30,0,90,30,3,0.0001,0.446
30,0,90,30,4,0.0001,0.446
30,0,90,30,8,0.0001,0.408
30,0,90,30,12,0.0001,0.384
30,0,90,30,16,0.0001,0.365
30,0,90,30,20,0.0001,0.344
30,0,90,30,24,0.0001,0.326
30,0,90,60,0,0.0001,0.446
30,0,90,60,1,0.0001,0.446
30,0,90,60,2,0.0001,0.446
30,0,90,60,3,0.0001,0.423
30,0,90,60,4,0.0001,0.409
30,0,90,60,8,0.0001,0.366
30,0,90,60,12,0.0001,0.354
30,0,90,60,16,0.0001,0.356
30,0,90,60,20,0.0001,0.355
30,0,90,60,24,0.0001,0.356
30,5,90,10,0,0.0001,0.791
30,5,90,10,1,0.0001,0.786
30,5,90,10,2,0.0001,0.782
30,5,90,10,3,0.0001,0.78
30,5,90,10,4,0.0001,0.778
30,5,90,10,8,0.0001,0.771
30,5,90,10,12,0.0001,0.761
30,5,90,10,16,0.0001,0.75
30,5,90,10,20,0.0001,0.743
30,5,90,10,24,0.0001,0.738
30,5,90,30,0,0.0001,0.791
30,5,90,30,1,0.0001,0.78
30,5,90,30,2,0.0001,0.775
30,5,90,30,3,0.0001,0.77
30,5,90,30,4,0.0001,0.764
30,5,90,30,8,0.0001,0.74
30,5,90,30,12,0.0001,0.724
30,5,90,30,16,0.0001,0.706
30,5,90,30,20,0.0001,0.691
30,5,90,30,24,0.0001,0.678
30,5,90,60,0,0.0001,0.791
30,5,90,60,1,0.0001,0.775
30,5,90,60,2,0.0001,0.764
30,5,90,60,3,0.0001,0.749
30,5,90,60,4,0.0001,0.74
30,5,90,60,8,0.0001,0.706
30,5,90,60,12,0.0001,0.679
30,5,90,60,16,0.0001,0.512
30,5,90,60,20,0.0001,0.507
30,5,90,60,24,0.0001,0.508
30,10,90,10,0,0.0001,0.971
30,10,90,10,1,0.0001,0.965
30,10,90,10,2,0.0001,0.961
30,10,90,10,3,0.0001,0.959
30,10,90,10,4,0.0001,0.957
30,10,90,10,8,0.0001,0.95
30,10,90,10,12,0.0001,0.942
30,10,90,10,16,0.0001,0.933
30,10,90,10,20,0.0001,0.927
30,10,90,10,24,0.0001,0.923
30,10,90,30,0,0.0001,0.971
30,10,90,30,1,0.0001,0.959
30,10,90,30,2,0.0001,0.954
30,10,90,30,3,0.0001,0.95
30,10,90,30,4,0.0001,0.944
30,10,90,30,8,0.0001,0.924
30,10,90,30,12,0.0001,0.911
30,10,90,30,16,0.0001,0.895
30,10,90,30,20,0.0001,0.882
30,10,90,30,24,0.0001,0.87
30,10,90,60,0,0.0001,0.971
30,10,90,60,1,0.0001,0.953
30,10,90,60,2,0.0001,0.944
30,10,90,60,3,0.0001,0.932
30,10,90,60,4,0.0001,0.924
30,10,90,60,8,0.0001,0.896
30,10,90,60,12,0.0001,0.87
30,10,90,60,16,0.0001,0.849
30,10,90,60,20,0.0001,0.841
30,10,90,60,24,0.0001,0.84
30,15,90,10,0,0.0001,1.182
30,15,90,10,1,0.0001,1.175
30,15,90,10,2,0.0001,1.17
30,15,90,10,3,0.0001,1.166
30,15,90,10,4,0.0001,1.164
30,15,90,10,8,0.0001,1.14
30,15,90,10,12,0.0001,1.145
30,15,90,10,16,0.0001,1.134
30,15,90,10,20,0.0001,1.107
30,15,90,10,24,0.0001,1.103
30,15,90,30,0,0.0001,1.182
30,15,90,30,1,0.0001,1.166
30,15,90,30,2,0.0001,1.143
30,15,90,30,3,0.0001,1.14
30,15,90,30,4,0.0001,1.148
30,15,90,30,8,0.0001,1.124
30,15,90,30,12,0.0001,1.09
30,15,90,30,16,0.0001,1.075
30,15,90,30,20,0.0001,1.062
30,15,90,30,24,0.0001,1.051
30,15,90,60,0,0.0001,1.182
30,15,90,60,1,0.0001,1.143
30,15,90,60,2,0.0001,1.148
30,15,90,60,3,0.0001,1.112
30,15,90,60,4,0.0001,1.124
30,15,90,60,8,0.0001,1.076
30,15,90,60,12,0.0001,1.052
30,15,90,60,16,0.0001,1.032
30,15,90,60,20,0.0001,1.024
30,15,90,60,24,0.0001,1.023
30,20,90,10,0,0.0001,1.374
30,20,90,10,1,0.0001,1.367
30,20,90,10,2,0.0001,1.362
30,20,90,10,3,0.0001,1.359
30,20,90,10,4,0.0001,1.319
30,20,90,10,8,0.0001,1.384
30,20,90,10,12,0.0001,1.303
30,20,90,10,16,0.0001,1.294
30,20,90,10,20,0.0001,1.288
30,20,90,10,24,0.0001,1.315
30,20,90,30,0,0.0001,1.374
30,20,90,30,1,0.0001,1.359
30,20,90,30,2,0.0001,1.315
30,20,90,30,3,0.0001,1.311
30,20,90,30,4,0.0001,1.306
30,20,90,30,8,0.0001,1.285
30,20,90,30,12,0.0001,1.3
30,20,90,30,16,0.0001,1.256
30,20,90,30,20,0.0001,1.267
30,20,90,30,24,0.0001,1.254
30,20,90,60,0,0.0001,1.374
30,20,90,60,1,0.0001,1.315
30,20,90,60,2,0.0001,1.341
30,20,90,60,3,0.0001,1.294
30,20,90,60,4,0.0001,1.317
30,20,90,60,8,0.0001,1.283
30,20,90,60,12,0.0001,1.255
30,20,90,60,16,0.0001,1.234
30,20,90,60,20,0.0001,1.225
30,20,90,60,24,0.0001,1.225
15,0,30,10,0,0.00001,0.486
15,0,30,10,1,0.00001,0.479
15,0,30,10,2,0.00001,0.469
15,0,30,10,3,0.00001,0.461
15,0,30,10,4,0.00001,0.453
15,0,30,10,8,0.00001,0.425
15,0,30,10,12,0.00001,0.403
15,0,30,10,16,0.00001,0.384
15,0,30,10,20,0.00001,0.371
15,0,30,10,24,0.00001,0.359
15,0,30,30,0,0.00001,0.486
15,0,30,30,1,0.00001,0.465
15,0,30,30,2,0.00001,0.444
15,0,30,30,3,0.00001,0.425
15,0,30,30,4,0.00001,0.406
15,0,30,30,8,0.00001,0.322
15,0,30,30,12,0.00001,0.286
15,0,30,30,16,0.00001,0.256
15,0,30,30,20,0.00001,0.253
15,0,30,30,24,0.00001,0.244
15,0,30,60,0,0.00001,0.486
15,0,30,60,1,0.00001,0.449
15,0,30,60,2,0.00001,0.416
15,0,30,60,3,0.00001,0.368
15,0,30,60,4,0.00001,0.349
15,0,30,60,8,0.00001,0.300
15,0,30,60,12,0.00001,0.273
15,0,30,60,16,0.00001,0.258
15,0,30,60,20,0.00001,0.247
15,0,30,60,24,0.00001,0.239
15,5,30,10,0,0.00001,0.854
15,5,30,10,1,0.00001,0.853
15,5,30,10,2,0.00001,0.852
15,5,30,10,3,0.00001,0.852
15,5,30,10,4,0.00001,0.851
15,5,30,10,8,0.00001,0.848
15,5,30,10,12,0.00001,0.845
15,5,30,10,16,0.00001,0.841
15,5,30,10,20,0.00001,0.837
15,5,30,10,24,0.00001,0.833
15,5,30,30,0,0.00001,0.854
15,5,30,30,1,0.00001,0.852
15,5,30,30,2,0.00001,0.851
15,5,30,30,3,0.00001,0.850
15,5,30,30,4,0.00001,0.848
15,5,30,30,8,0.00001,0.841
15,5,30,30,12,0.00001,0.833
15,5,30,30,16,0.00001,0.824
15,5,30,30,20,0.00001,0.812
15,5,30,30,24,0.00001,0.795
15,5,30,60,0,0.00001,0.854
15,5,30,60,1,0.00001,0.851
15,5,30,60,2,0.00001,0.850
15,5,30,60,3,0.00001,0.848
15,5,30,60,4,0.00001,0.846
15,5,30,60,8,0.00001,0.838
15,5,30,60,12,0.00001,0.829
15,5,30,60,16,0.00001,0.819
15,5,30,60,20,0.00001,0.802
15,5,30,60,24,0.00001,0.787
15,10,30,10,0,0.00001,1.143
15,10,30,10,1,0.00001,1.142
15,10,30,10,2,0.00001,1.141
15,10,30,10,3,0.00001,1.141
15,10,30,10,4,0.00001,1.140
15,10,30,10,8,0.00001,1.138
15,10,30,10,12,0.00001,1.136
15,10,30,10,16,0.00001,1.132
15,10,30,10,20,0.00001,1.128
15,10,30,10,24,0.00001,1.123
15,10,30,30,0,0.00001,1.143
15,10,30,30,1,0.00001,1.141
15,10,30,30,2,0.00001,1.140
15,10,30,30,3,0.00001,1.140
15,10,30,30,4,0.00001,1.139
15,10,30,30,8,0.00001,1.132
15,10,30,30,12,0.00001,1.124
15,10,30,30,16,0.00001,1.115
15,10,30,30,20,0.00001,1.104
15,10,30,30,24,0.00001,1.093
15,10,30,60,0,0.00001,1.143
15,10,30,60,1,0.00001,1.141
15,10,30,60,2,0.00001,1.140
15,10,30,60,3,0.00001,1.138
15,10,30,60,4,0.00001,1.137
15,10,30,60,8,0.00001,1.129
15,10,30,60,12,0.00001,1.120
15,10,30,60,16,0.00001,1.110
15,10,30,60,20,0.00001,1.097
15,10,30,60,24,0.00001,1.086
15,15,30,10,0,0.00001,1.408
15,15,30,10,1,0.00001,1.407
15,15,30,10,2,0.00001,1.406
15,15,30,10,3,0.00001,1.406
15,15,30,10,4,0.00001,1.405
15,15,30,10,8,0.00001,1.403
15,15,30,10,12,0.00001,1.401
15,15,30,10,16,0.00001,1.398
15,15,30,10,20,0.00001,1.394
15,15,30,10,24,0.00001,1.391
15,15,30,30,0,0.00001,1.408
15,15,30,30,1,0.00001,1.406
15,15,30,30,2,0.00001,1.406
15,15,30,30,3,0.00001,1.405
15,15,30,30,4,0.00001,1.404
15,15,30,30,8,0.00001,1.399
15,15,30,30,12,0.00001,1.392
15,15,30,30,16,0.00001,1.385
15,15,30,30,20,0.00001,1.377
15,15,30,30,24,0.00001,1.369
15,15,30,60,0,0.00001,1.408
15,15,30,60,1,0.00001,1.406
15,15,30,60,2,0.00001,1.405
15,15,30,60,3,0.00001,1.403
15,15,30,60,4,0.00001,1.402
15,15,30,60,8,0.00001,1.396
15,15,30,60,12,0.00001,1.389
15,15,30,60,16,0.00001,1.381
15,15,30,60,20,0.00001,1.372
15,15,30,60,24,0.00001,1.364
15,20,30,10,0,0.00001,1.668
15,20,30,10,1,0.00001,1.667
15,20,30,10,2,0.00001,1.667
15,20,30,10,3,0.00001,1.666
15,20,30,10,4,0.00001,1.665
15,20,30,10,8,0.00001,1.663
15,20,30,10,12,0.00001,1.661
15,20,30,10,16,0.00001,1.658
15,20,30,10,20,0.00001,1.655
15,20,30,10,24,0.00001,1.652
15,20,30,30,0,0.00001,1.668
15,20,30,30,1,0.00001,1.666
15,20,30,30,2,0.00001,1.665
15,20,30,30,3,0.00001,1.664
15,20,30,30,4,0.00001,1.663
15,20,30,30,8,0.00001,1.659
15,20,30,30,12,0.00001,1.654
15,20,30,30,16,0.00001,1.649
15,20,30,30,20,0.00001,1.642
15,20,30,30,24,0.00001,1.634
15,20,30,60,0,0.00001,1.668
15,20,30,60,1,0.00001,1.665
15,20,30,60,2,0.00001,1.664
15,20,30,60,3,0.00001,1.663
15,20,30,60,4,0.00001,1.662
15,20,30,60,8,0.00001,1.657
15,20,30,60,12,0.00001,1.652
15,20,30,60,16,0.00001,1.646
15,20,30,60,20,0.00001,1.637
15,20,30,60,24,0.00001,1.629
20,0,30,10,0,0.00001,0.660
20,0,30,10,1,0.00001,0.648
20,0,30,10,2,0.00001,0.636
20,0,30,10,3,0.00001,0.624
20,0,30,10,4,0.00001,0.613
20,0,30,10,8,0.00001,0.577
20,0,30,10,12,0.00001,0.545
20,0,30,10,16,0.00001,0.522
20,0,30,10,20,0.00001,0.503
20,0,30,10,24,0.00001,0.487
20,0,30,30,0,0.00001,0.660
20,0,30,30,1,0.00001,0.630
20,0,30,30,2,0.00001,0.602
20,0,30,30,3,0.00001,0.576
20,0,30,30,4,0.00001,0.551
20,0,30,30,8,0.00001,0.437
20,0,30,30,12,0.00001,0.389
20,0,30,30,16,0.00001,0.360
20,0,30,30,20,0.00001,0.343
20,0,30,30,24,0.00001,0.331
20,0,30,60,0,0.00001,0.660
20,0,30,60,1,0.00001,0.609
20,0,30,60,2,0.00001,0.565
20,0,30,60,3,0.00001,0.499
20,0,30,60,4,0.00001,0.473
20,0,30,60,8,0.00001,0.407
20,0,30,60,12,0.00001,0.371
20,0,30,60,16,0.00001,0.350
20,0,30,60,20,0.00001,0.336
20,0,30,60,24,0.00001,0.325
20,5,30,10,0,0.00001,1.056
20,5,30,10,1,0.00001,1.054
20,5,30,10,2,0.00001,1.053
20,5,30,10,3,0.00001,1.052
20,5,30,10,4,0.00001,1.051
20,5,30,10,8,0.00001,1.047
20,5,30,10,12,0.00001,1.043
20,5,30,10,16,0.00001,1.037
20,5,30,10,20,0.00001,1.028
20,5,30,10,24,0.00001,1.019
20,5,30,30,0,0.00001,1.056
20,5,30,30,1,0.00001,1.053
20,5,30,30,2,0.00001,1.051
20,5,30,30,3,0.00001,1.049
20,5,30,30,4,0.00001,1.047
20,5,30,30,8,0.00001,1.036
20,5,30,30,12,0.00001,1.018
20,5,30,30,16,0.00001,0.998
20,5,30,30,20,0.00001,0.977
20,5,30,30,24,0.00001,0.955
20,5,30,60,0,0.00001,1.056
20,5,30,60,1,0.00001,1.052
20,5,30,60,2,0.00001,1.049
20,5,30,60,3,0.00001,1.047
20,5,30,60,4,0.00001,1.044
20,5,30,60,8,0.00001,1.027
20,5,30,60,12,0.00001,1.008
20,5,30,60,16,0.00001,0.987
20,5,30,60,20,0.00001,0.964
20,5,30,60,24,0.00001,0.944
20,10,30,10,0,0.00001,1.347
20,10,30,10,1,0.00001,1.345
20,10,30,10,2,0.00001,1.344
20,10,30,10,3,0.00001,1.344
20,10,30,10,4,0.00001,1.343
20,10,30,10,8,0.00001,1.339
20,10,30,10,12,0.00001,1.334
20,10,30,10,16,0.00001,1.329
20,10,30,10,20,0.00001,1.323
20,10,30,10,24,0.00001,1.317
20,10,30,30,0,0.00001,1.347
20,10,30,30,1,0.00001,1.344
20,10,30,30,2,0.00001,1.343
20,10,30,30,3,0.00001,1.341
20,10,30,30,4,0.00001,1.339
20,10,30,30,8,0.00001,1.330
20,10,30,30,12,0.00001,1.318
20,10,30,30,16,0.00001,1.306
20,10,30,30,20,0.00001,1.292
20,10,30,30,24,0.00001,1.276
20,10,30,60,0,0.00001,1.347
20,10,30,60,1,0.00001,1.343
20,10,30,60,2,0.00001,1.341
20,10,30,60,3,0.00001,1.339
20,10,30,60,4,0.00001,1.336
20,10,30,60,8,0.00001,1.325
20,10,30,60,12,0.00001,1.312
20,10,30,60,16,0.00001,1.299
20,10,30,60,20,0.00001,1.282
20,10,30,60,24,0.00001,1.267
20,15,30,10,0,0.00001,1.627
20,15,30,10,1,0.00001,1.626
20,15,30,10,2,0.00001,1.625
20,15,30,10,3,0.00001,1.624
20,15,30,10,4,0.00001,1.624
20,15,30,10,8,0.00001,1.621
20,15,30,10,12,0.00001,1.618
20,15,30,10,16,0.00001,1.613
20,15,30,10,20,0.00001,1.609
20,15,30,10,24,0.00001,1.604
20,15,30,30,0,0.00001,1.627
20,15,30,30,1,0.00001,1.625
20,15,30,30,2,0.00001,1.624
20,15,30,30,3,0.00001,1.623
20,15,30,30,4,0.00001,1.621
20,15,30,30,8,0.00001,1.614
20,15,30,30,12,0.00001,1.606
20,15,30,30,16,0.00001,1.597
20,15,30,30,20,0.00001,1.582
20,15,30,30,24,0.00001,1.566
20,15,30,60,0,0.00001,1.627
20,15,30,60,1,0.00001,1.624
20,15,30,60,2,0.00001,1.623
20,15,30,60,3,0.00001,1.621
20,15,30,60,4,0.00001,1.619
20,15,30,60,8,0.00001,1.611
20,15,30,60,12,0.00001,1.602
20,15,30,60,16,0.00001,1.589
20,15,30,60,20,0.00001,1.573
20,15,30,60,24,0.00001,1.557
20,20,30,10,0,0.00001,1.892
20,20,30,10,1,0.00001,1.891
20,20,30,10,2,0.00001,1.890
20,20,30,10,3,0.00001,1.889
20,20,30,10,4,0.00001,1.889
20,20,30,10,8,0.00001,1.886
20,20,30,10,12,0.00001,1.883
20,20,30,10,16,0.00001,1.879
20,20,30,10,20,0.00001,1.874
20,20,30,10,24,0.00001,1.869
20,20,30,30,0,0.00001,1.892
20,20,30,30,1,0.00001,1.890
20,20,30,30,2,0.00001,1.889
20,20,30,30,3,0.00001,1.888
20,20,30,30,4,0.00001,1.886
20,20,30,30,8,0.00001,1.879
20,20,30,30,12,0.00001,1.871
20,20,30,30,16,0.00001,1.862
20,20,30,30,20,0.00001,1.851
20,20,30,30,24,0.00001,1.840
20,20,30,60,0,0.00001,1.892
20,20,30,60,1,0.00001,1.889
20,20,30,60,2,0.00001,1.888
20,20,30,60,3,0.00001,1.886
20,20,30,60,4,0.00001,1.884
20,20,30,60,8,0.00001,1.876
20,20,30,60,12,0.00001,1.867
20,20,30,60,16,0.00001,1.856
20,20,30,60,20,0.00001,1.844
20,20,30,60,24,0.00001,1.833
25,0,30,10,0,0.00001,0.846
25,0,30,10,1,0.00001,0.830
25,0,30,10,2,0.00001,0.813
25,0,30,10,3,0.00001,0.798
25,0,30,10,4,0.00001,0.784
25,0,30,10,8,0.00001,0.738
25,0,30,10,12,0.00001,0.698
25,0,30,10,16,0.00001,0.668
25,0,30,10,20,0.00001,0.644
25,0,30,10,24,0.00001,0.623
25,0,30,30,0,0.00001,0.846
25,0,30,30,1,0.00001,0.806
25,0,30,30,2,0.00001,0.769
25,0,30,30,3,0.00001,0.737
25,0,30,30,4,0.00001,0.705
25,0,30,30,8,0.00001,0.559
25,0,30,30,12,0.00001,0.498
25,0,30,30,16,0.00001,0.461
25,0,30,30,20,0.00001,0.439
25,0,30,30,24,0.00001,0.423
25,0,30,60,0,0.00001,0.846
25,0,30,60,1,0.00001,0.778
25,0,30,60,2,0.00001,0.722
25,0,30,60,3,0.00001,0.639
25,0,30,60,4,0.00001,0.606
25,0,30,60,8,0.00001,0.520
25,0,30,60,12,0.00001,0.475
25,0,30,60,16,0.00001,0.448
25,0,30,60,20,0.00001,0.430
25,0,30,60,24,0.00001,0.417
25,5,30,10,0,0.00001,1.265
25,5,30,10,1,0.00001,1.262
25,5,30,10,2,0.00001,1.260
25,5,30,10,3,0.00001,1.258
25,5,30,10,4,0.00001,1.256
25,5,30,10,8,0.00001,1.248
25,5,30,10,12,0.00001,1.240
25,5,30,10,16,0.00001,1.230
25,5,30,10,20,0.00001,1.218
25,5,30,10,24,0.00001,1.207
25,5,30,30,0,0.00001,1.265
25,5,30,30,1,0.00001,1.260
25,5,30,30,2,0.00001,1.256
25,5,30,30,3,0.00001,1.252
25,5,30,30,4,0.00001,1.248
25,5,30,30,8,0.00001,1.228
25,5,30,30,12,0.00001,1.205
25,5,30,30,16,0.00001,1.181
